3093,SAL,Salisbury Bancorp Inc. Common  ,Financial,Regional - Northeast Banks
3097,SANM,Sanmina-SCI Corporation ,Technology,Printed Circuit Boards
5684,SCU, Scana Corporation SCANA CORPORA ,N/A,N/A
3145,SDBT,SoundBite Communications Inc. ,Services,Business Services
3153,SEH,Spartech Corporation Common Sto ,Consumer Goods,Rubber & Plastics
3171,SGB,Southwest Georgia Financial Cor ,Financial,Regional - Mid-Atlantic Banks
3216,SIRO,Sirona Dental Systems Inc. ,Healthcare,Medical Appliances & Equipment
5709,SIVBO, SVB Financial Group ,N/A,N/A
3221,SJR,Shaw Communications Inc. Common ,Services,CATV Systems
10527,SMH,Market Vectors Semiconductor ETF,US Equity ETF,
3255,SMP,Standard Motor Products Inc. C ,Consumer Goods,Auto Parts
3278,SNT,Senesco Technologies Inc ,Healthcare,Biotechnology
3288,SOHU,Sohu.com Inc. ,Technology,Internet Information Providers
3289,SOL,Renesola Ltd. Common Shares of  ,Technology,Semiconductor - Integrated Circuits
5726,SOXL, Direxion Daily Semiconductor Bu ,N/A,N/A
10431,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund ETF,US Equity ETF,
3299,SPAR,Spartan Motors Inc. ,Consumer Goods,Trucks & Other Vehicles
3305,SPG,Simon Property Group Inc. Comm ,Financial,REIT - Retail
5733,SPLP, Steel Partners Holdings LP LTD  ,N/A,N/A
3312,SPNC,The Spectranetics Corporation ,Healthcare,Medical Appliances & Equipment
5736,SPWR, SunPower Corporation ,Technology,Semiconductor - Specialized
5739,SQNS, Sequans Communications S.A. Ame ,Technology,Semiconductor - Integrated Circuits
3349,SSYS,Stratasys Inc. ,Technology,Computer Based Systems
10245,STIP,iShares Barclays 0-5 Year TIPS ETF,Fixed Income ETF,
3368,STMP,Stamps.com Inc. ,Services,Catalog & Mail Order Houses
3381,STRN,Sutron Corporation ,Technology,Scientific & Technical Instruments
3388,STX,Seagate Technology. ,Technology,Data Storage Devices
5756,SUNS, Solar Senior Capital Ltd. ,N/A,N/A
3397,SUP,Superior Industries Internation ,Consumer Goods,Auto Parts
3414,SWK,Stanley Black & Decker Inc. Co ,Industrial Goods,Machine Tools & Accessories
5767,SXC, SunCoke Energy  Inc. Common Sto ,Basic Materials,Steel & Iron
3421,SXI,Standex International Corporati ,Industrial Goods,Industrial Equipment & Components
3447,TASR,TASER International Inc. ,Industrial Goods,Aerospace/Defense Products & Services
5788,TCC, Triangle Capital Corporation 7. ,N/A,N/A
5800,TEU, Box Ships Inc. Common Shares ,Services,Shipping
3498,TGA,Transglobe Energy Corp ,Basic Materials,Independent Oil & Gas
3500,TGB,Taseko Mines Ltd. Common ,Basic Materials,Industrial Metals & Minerals
3503,TGH,Textainer Group Holdings Limite ,Services,Rental & Leasing Services
3505,TGP,Teekay LNG Partners L.P. ,Services,Shipping
3514,THM,International Tower Hill Mines ,Basic Materials,Gold
3525,TIGR,TigerLogic Corporation ,Technology,Application Software
3535,TK,Teekay Corporation Common ,Services,Shipping
5811,TLI, LMP Corporate Loan Fund Inc Com ,N/A,N/A
3545,TM,Toyota Motor Corporation Common ,Consumer Goods,Auto Manufacturers - Major
3557,TNS,TNS Inc. Common ,Technology,Communication Equipment
3594,TRP,Transcanada Corporation (Holdin ,Utilities,Gas Utilities
5831,TRQ, Turquoise Hill Resources Ltd. O ,Basic Materials,Industrial Metals & Minerals
3609,TSN,Tyson Foods Inc. Common ,Consumer Goods,Meat Products
5836,TST, TheStreet  Inc. ,Technology,Internet Information Providers
5838,TTM, Tata Motors Ltd Tata Motors Lim ,Consumer Goods,Auto Manufacturers - Major
5847,TWN, Taiwan Fund  Inc. (The) Common  ,N/A,N/A
3653,TYPE,Monotype Imaging Holdings Inc. ,Technology,Application Software
3663,UBP,Urstadt Biddle Properties Inc.  ,NULL,NULL
5874,UBS, UBS AG Common ,Financial,Foreign Money Center Banks
3667,UCBI,United Community Banks Inc. ,Financial,Regional - Mid-Atlantic Banks
3680,UG,United-Guardian Inc. ,Consumer Goods,Personal Products
5885,UNTY, Unity Bancorp  Inc. ,Financial,Regional - Northeast Banks
3718,URRE,Uranium Resources Inc. ,Basic Materials,Industrial Metals & Minerals
3763,VECO,Veeco Instruments Inc. ,Technology,Semiconductor Equipment & Materials
5913,VGM, Invesco Van Kampen Trust for In ,N/A,N/A
3775,VII,Vicon Industries Inc Common S ,Technology,Diversified Electronics
5923,VLT, Invesco Van Kampen High Income  ,N/A,N/A
5925,VMO, Invesco Van Kampen Municipal Op ,N/A,N/A
10534,VNM,Market Vectors Vietnam ETF,Global Equity ETF,
3794,VNO,Vornado Realty Trust Common Sto ,Financial,REIT - Diversified
10956,VRD,SPDR S&P VRDO Municipal Bond ETF,Fixed Income ETF,
3812,VRSK,Verisk Analytics Inc. ,Services,Business Services
3825,VSI,Vitamin Shoppe Inc Common Stoc ,Services,Specialty Retail Other
3829,VTR,Ventas Inc. Common ,Financial,REIT - Healthcare Facilities
5945,WAIR, Wesco Aircraft Holdings  Inc. C ,Services,Industrial Equipment Wholesale
3843,WAT,Waters Corporation Common ,Healthcare,Medical Appliances & Equipment
3847,WBC,Wabco Holdings Inc. Common Stoc ,Consumer Goods,Auto Parts
3865,WERN,Werner Enterprises Inc. ,Services,Trucking
5956,WIA, Western Asset/Claymore Inflatio ,Financial,Closed-End Fund - Debt
